Date,Advertiser,Advertiser ID,Order,Order ID,Total cost,Impressions,DPV,Purchases,Sales USD
7-May-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,1318.09,355918,632,183,3015.31
8-May-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,1328.23,358625,576,113,1988.22
9-May-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_ROAS,9.62458E+12,1309.83,348920,710,129,2248.78
6-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,2165.23,540604,318,6,101.76
7-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,2319.61,590667,765,25,420.66
8-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,1658.57,423507,559,34,481.12
9-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,392.69,104781,252,31,495.32
10-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,399.33,126767,245,21,355.17
11-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,404.51,129141,277,25,413.43
12-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,390.4,126149,217,15,234.55
13-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,428.87,133503,226,19,278.61
14-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,415.18,132098,273,28,458.53
15-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,432.98,133167,199,16,264.53
16-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,406.95,127378,216,22,365.78
17-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,381.97,126692,265,22,354.58
18-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,381.85,121730,204,16,217.95
19-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,370.24,120300,210,16,248.34
20-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,400.07,125867,218,24,366.85
21-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,395.28,124368,198,18,303.63
22-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,353.71,112137,190,16,276.48
23-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,394.31,127862,210,7,90.82
24-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,404.87,126797,225,25,465.4
25-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,406.58,132691,208,17,302.78
26-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,539.81,170488,222,15,233.7
27-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,589.15,197623,246,27,506.07
28-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,702.83,214853,283,34,579.42
29-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,666.02,203748,267,27,447.15
30-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,239.98,75926,144,15,265.77
31-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,0,0,44,17,287.05
1-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,752.25,231171,310,33,546.12
2-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,811.61,242817,316,21,359.14
3-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,770.57,231994,259,19,317.39
4-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,824.99,245960,336,36,590.56
5-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,831.78,249020,291,36,605.02
6-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,1159.93,340247,383,38,673.9
7-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,864.08,250497,354,32,534.84
8-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,201.16,58012,146,19,330.69
9-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,200.78,60034,152,17,445.01
10-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,200.52,60827,122,16,306.82
11-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,200.49,46824,115,25,391.33
12-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,204.72,49022,121,11,251.89
13-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,200.31,47953,110,16,277.86
14-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,201.4,44713,124,18,352.08
15-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,78.73,18147,89,23,437.22
16-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,76.93,18074,87,16,231.03
17-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,78.78,18381,62,21,346.49
18-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,77.99,18058,88,19,278.4
19-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,79.27,17442,59,11,198.41
20-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,77.79,17585,52,6,144.56
21-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,81.13,17987,53,3,44.83
22-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,78.52,17621,37,4,87.76
23-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,77.83,18425,42,3,44.08
24-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,81.92,18303,37,6,101.36
25-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,0,0,7,0,0
26-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,0,0,0,0,0
27-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,0,0,0,0,0
28-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,0,0,0,0,0
29-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,0,0,0,0,0
1-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,0,0,0,0,0
2-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,0,0,0,0,0
3-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,0,0,0,0,0
4-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,0,0,0,0,0
5-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,0,0,1,0,0
6-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,0,0,6,3,57.72
7-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,0,0,1,0,0
8-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,0,0,0,0,0
9-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,0,0,0,0,0
10-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,0,0,0,0,0
11-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,0,0,0,0,0
12-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,303.92,85311,73,0,0
13-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,564.59,193081,211,3,47.36
14-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,548.55,189124,196,8,161.77
15-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,515.96,185407,226,11,225.98
16-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,618.35,208679,177,11,184.21
17-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,612.65,203430,170,6,171.7
18-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,457.59,149804,124,9,171.5
19-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,0,0,41,10,226.86
20-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,0,0,43,8,228.02
21-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,0,0,32,1,34.3
22-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,0,0,41,15,365.24
23-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,0,0,26,3,60.93
24-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,0,0,39,8,158.77
25-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,0,0,35,5,84.75
26-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,0,0,17,0,0
27-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,0,0,20,5,89.84
28-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,0,0,11,4,58.26
29-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,0,0,12,3,84.49
30-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,0,0,8,3,50.62
31-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,0,0,7,1,33.72
1-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,291.03,109946,79,1,10.95
2-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,477.14,187795,195,3,50.44
3-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,463.52,157114,226,6,94.73
4-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,423.3,138065,223,3,66.67
5-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,456.02,145705,236,6,88.3
6-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,440.71,140102,217,11,217.05
7-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,450.41,143485,211,7,101.25
8-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,489.99,168591,216,5,72.82
9-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,401.95,148314,221,8,104.05
10-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,405.63,145578,246,5,77.92
11-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,406.73,149411,220,6,94.01
12-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,418.5,159440,311,6,134.3
13-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,502.31,189240,315,6,70.52
14-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,586.07,242548,319,15,260.46
15-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,643.07,251239,251,11,218.97
16-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,555.12,232082,241,9,159.6
17-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,571.02,238442,271,8,147.77
18-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,589.9,235256,222,8,138.65
19-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,577.22,233401,282,12,237.54
20-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,578.01,240327,274,16,360.28
21-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,568.78,239728,259,13,282.21
22-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,569.77,227537,284,14,242.22
23-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,576.48,241754,319,13,228.22
24-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,544.73,227353,260,15,242.67
25-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,573.11,232178,290,17,256.88
26-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,548.32,230099,302,17,338.59
27-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,544.99,222111,312,21,368.22
28-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,570,217743,321,18,353.56
29-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,543.4,213420,339,21,465.25
30-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,592.81,230361,393,13,232.39
1-May-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,54.07,19810,67,15,272.99
2-May-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,176.12,64837,142,10,189.53
3-May-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,161.94,58212,163,4,55.28
4-May-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,156.84,59541,114,11,170.54
5-May-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,185.08,69152,70,9,135.53
6-May-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,189.56,72632,149,15,228.12
7-May-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,175.56,69738,128,5,90.09
8-May-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,161.36,64107,164,9,120.46
9-May-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L Lumify 2020_Jan20 - Dec20_XRTB_DPVR EYES,6.44633E+12,161.48,58570,156,6,141.9
6-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,0,0,0,0,0
7-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,0,0,0,0,0
8-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,0,0,0,0,0
9-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,0,0,0,0,0
10-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,0,0,0,0,0
11-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,0,0,0,0,0
12-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,0,0,0,0,0
13-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,0,0,0,0,0
14-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,0,0,0,0,0
15-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,0,0,0,0,0
16-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,0,0,0,0,0
17-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,0,0,0,0,0
18-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,0,0,0,0,0
19-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,0,0,0,0,0
20-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,0,0,0,0,0
21-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,0,0,0,0,0
22-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,0,0,0,0,0
23-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,0,0,0,0,0
24-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,299.02,76945,161,4,60.4
25-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,897.22,218928,502,16,248.34
26-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,897.1,218464,505,17,320.6
